seed,epoch,train_R2_MSE_std,val_R2_MSE_std,is_best_so_far
42,155,0.0888385893791351,0.34819992806603595,False
42,156,0.09629588138200763,0.3286425998638664,False
42,157,0.10846065614335147,0.37197085148455405,False
42,158,0.10161582452455503,0.36417450430992265,False
42,159,0.09113449830112912,0.3520319713393966,False
42,160,0.08955892231351448,0.3343603058587093,False
42,161,0.0971570067359321,0.32152458364224706,False
42,162,0.10296849523148223,0.3861608234045393,False
42,163,0.08519349297732025,0.34442820241311756,False
42,164,0.09057128470933529,0.3415199993986057,False
42,165,0.10156277220435217,0.34235650094944453,False
42,166,0.08065032512888058,0.34308423973506114,False
42,167,0.10337108000087225,0.3626703561457461,False
42,168,0.09377058703126596,0.3207229662174447,False
42,169,0.08448274652001204,0.3577595354059386,False
42,170,0.0859980726824771,0.30335568007787933,False
42,171,0.08516158131361011,0.28706468622864006,False
42,172,0.09263751922123381,0.2879507904380501,False
42,173,0.09663289345984538,0.37037616243337196,False
42,174,0.09639128899030407,0.3609976321641893,False
42,175,0.08115911760334836,0.33692775087619803,False
42,176,0.08801044738351009,0.31703276464697056,False
42,177,0.10272069712087976,0.32614747611077316,False
42,178,0.09266781973013764,0.35484853011829953,False
42,179,0.09293727760338433,0.33151915767224627,False
42,180,0.0887725798639565,0.3572183043597936,False
42,181,0.09113915323305181,0.3518797777767945,False
42,182,0.08309863722428774,0.3140182329272249,False
42,183,0.07774762797028341,0.33282620974102123,False
42,184,0.1224959609437854,0.35571009159157346,False
42,185,0.09218859250713292,0.3776605789226612,False
42,186,0.08336123091875879,0.3213654871942439,False
42,187,0.09716555322568178,0.32055438777910195,False
42,188,0.09796707314000193,0.2917158295253319,False
42,189,0.09754867874214364,0.2969126484974496,False
42,190,0.08377123957877806,0.3482196033863057,False
42,191,0.10574722784136081,0.34903043474181183,False
42,192,0.09045631885224305,0.39240716809517884,False
42,193,0.09261041045006253,0.34718347342232475,False
42,194,0.0897715502457756,0.32674292340570144,False
42,195,0.09088644218886426,0.3744144371112685,False
42,196,0.07197916230815496,0.37612511311537383,False
42,197,0.08298298883839919,0.33614162682005366,False
42,198,0.09873326586054292,0.3525836610320376,False
42,199,0.09095310183175674,0.3748640929053771,False
42,200,0.08539075039860204,0.3617719875219654,False
43,1,0.37587227290312625,0.5293364786090738,True
43,2,0.3227840442347743,0.4511833075728168,True
43,3,0.275574413922368,0.424718123332995,True
43,4,0.3408118578129448,0.6054987874454544,False
43,5,0.25546684294997596,0.4442790534456844,False
43,6,0.24122938036485422,0.3701511001196323,True
43,7,0.23175064872233944,0.39077138445027776,False
43,8,0.22448830888736568,0.4034891277560102,False
43,9,0.2407362236239027,0.34637048628496564,True
43,10,0.2073603142787117,0.34731811243010796,False
43,11,0.22324544926401446,0.4053225338185107,False
43,12,0.22751183678675901,0.36850440818285285,False
43,13,0.20612830699099882,0.38869058397585193,False
43,14,0.1746070895274152,0.3450726378105542,True
43,15,0.1823098097689829,0.3510363507079528,False
43,16,0.17989237711865802,0.32370433042464003,True
43,17,0.19366436298726766,0.33730487382900715,False
43,18,0.19464721067475166,0.35965264922810936,False
43,19,0.18722956082311468,0.35230582220965223,False
43,20,0.1583708242337949,0.327421703600371,False
43,21,0.16962335489563307,0.2811625713673204,True
43,22,0.2057806736786958,0.34808425568412904,False
43,23,0.1819464553423522,0.4167016798731645,False
43,24,0.19091888889397923,0.3237996943295956,False
43,25,0.155429060566526,0.36407904277078673,False
43,26,0.17781542263699676,0.38797637071731383,False
43,27,0.17225915357409094,0.3572461639816298,False
43,28,0.19333543707701736,0.3519108049489483,False
43,29,0.16361453540690749,0.27515294193408624,True
43,30,0.19173992788661645,0.4015153797988147,False
43,31,0.18802484892800844,0.36037139609730606,False
43,32,0.16695327058909157,0.3408808846849089,False
43,33,0.16687299480101492,0.3801798769942724,False
43,34,0.1612267018975295,0.3190153542509456,False
43,35,0.1431055093734749,0.32817382505847675,False
43,36,0.15292905930118283,0.3294315805278032,False
43,37,0.1494515124850367,0.32907253184210167,False
43,38,0.16103720479327185,0.3882924877783854,False
43,39,0.13615887165237578,0.3264333088392659,False
43,40,0.14963962143603177,0.32898461002144286,False
43,41,0.14315815936729928,0.34126168323196815,False
43,42,0.14019765564335782,0.3672329421820229,False
43,43,0.14577900793093237,0.3473642016897413,False
43,44,0.15029375526923966,0.3798838314198741,False
43,45,0.1405088240557808,0.3475533133185866,False
43,46,0.14294948960751788,0.38354562672135506,False
43,47,0.19320194002515423,0.3164691224799458,False
43,48,0.19071544851800803,0.3052938638339509,False
43,49,0.13994759674736498,0.3448727125435929,False
43,50,0.1350038308515186,0.3420447858389772,False
43,51,0.12677264281537057,0.30281136983072227,False
43,52,0.14079625632672932,0.3400928874077455,False
43,53,0.16251312820230415,0.38183843146283175,False
43,54,0.13666713428478516,0.3405189088321448,False
43,55,0.13537179311382178,0.330246429340133,False
43,56,0.15678430936623236,0.3454863451366723,False
43,57,0.1318859726977657,0.33074131791579514,False
43,58,0.12628589794778047,0.3307140318332148,False
43,59,0.11970721107757355,0.3413439127457704,False
43,60,0.1381245539468051,0.34680635469151055,False
43,61,0.12105718444303253,0.28141907979139436,False
43,62,0.12868001837209606,0.3515062521034518,False
43,63,0.11024159643761978,0.3267860218059941,False
43,64,0.12291312909419642,0.27237199421064257,True
43,65,0.13157237357434762,0.32039562498046353,False
43,66,0.12057598661433931,0.3147665851607148,False
43,67,0.13974248351810267,0.3211809413919859,False
43,68,0.11422736800619364,0.3476151817783477,False
43,69,0.12380824221279228,0.361248276881891,False
43,70,0.11965387829465046,0.357541605705995,False
43,71,0.1154061849031046,0.35342963487768214,False
43,72,0.11456264970405726,0.35138967843388985,False
43,73,0.11392698475420067,0.3613216714148266,False
43,74,0.11396330151460954,0.34482908965514913,False
43,75,0.14562464646862838,0.26550500539419347,True
43,76,0.12930565961961615,0.32183817764111783,False
43,77,0.1163829851605764,0.34204849487456523,False
43,78,0.11911535471335871,0.37602205298848146,False
43,79,0.10511868475817983,0.3475429633542551,False
43,80,0.10449488643861159,0.3584829472719648,False
43,81,0.1071291550089798,0.3335581481068415,False
43,82,0.10314382961298835,0.2954582874882379,False
43,83,0.11362355614963582,0.34521742892084756,False
43,84,0.13855438919859256,0.3579588994890092,False
43,85,0.1243791120052437,0.2791681047989383,False
43,86,0.11192047837989733,0.3550930151048612,False
43,87,0.1042008486589408,0.3727241091979679,False
43,88,0.1167315134406028,0.29905390734940224,False
43,89,0.10619651883957587,0.3111753987542392,False
43,90,0.10187249628301163,0.3262252748005829,False
43,91,0.12516819585172154,0.30178539774960944,False
43,92,0.11296241695630004,0.3666767310162084,False
43,93,0.09971706960284271,0.3414975968636909,False
43,94,0.10049900707854463,0.2994809332037449,False
43,95,0.11292019206480967,0.3361282475244654,False
43,96,0.1143692729206211,0.3342825178845632,False
43,97,0.14620449280561595,0.3122924401074502,False
43,98,0.11810007775773984,0.3022501218560166,False
43,99,0.10256916854376734,0.3365999126336012,False
43,100,0.12092859721015674,0.32804307068105715,False
43,101,0.09818485486879852,0.29467535495462915,False
43,102,0.09910640725469312,0.2743940535309989,False
43,103,0.09620563124479327,0.2608251589523547,True
43,104,0.13282499583203425,0.34754615082994006,False
43,105,0.09646695471522036,0.30319162638601294,False
43,106,0.11637337975671952,0.28660144738872384,False
43,107,0.0941984498911159,0.25107800706176475,True
43,108,0.09323047482851908,0.3336301403587259,False
43,109,0.08656323581296023,0.32074810102258433,False
43,110,0.11071063545126143,0.33894933241782943,False
43,111,0.1223004689017041,0.26294028560956045,False
43,112,0.11098256709598736,0.35858937040581385,False
43,113,0.10086421565188293,0.2795891655375945,False
43,114,0.10341059223696525,0.28918100777091843,False
43,115,0.10528380182388597,0.2639565488076477,False
43,116,0.091088580101972,0.3577889576013537,False
43,117,0.09467676871827425,0.3026456071894443,False
43,118,0.09400216682463863,0.3436095636009185,False
43,119,0.12709076570535313,0.3746012571843848,False
43,120,0.09364722210355458,0.31395397371882455,False
43,121,0.08945563117704917,0.29967509345037935,False
43,122,0.09976108674966278,0.35868799980882,False
43,123,0.10214335856872447,0.36348205735419387,False
43,124,0.1342783100889262,0.3219564599859744,False
43,125,0.10147752592332353,0.29382790630250816,False
43,126,0.09815777327885981,0.3592595698634968,False
43,127,0.09346194314110857,0.29198278042410025,False
43,128,0.086823685346822,0.3111171606817283,False
43,129,0.08999955256743385,0.3496503010588807,False
43,130,0.12047003080322982,0.37620327043609564,False
43,131,0.1066166330108651,0.3580944735725402,False
43,132,0.09541603871438202,0.33205596226930295,False
43,133,0.11352364147569087,0.37938428189246637,False
43,134,0.0836412144674752,0.29695532624765564,False
43,135,0.08961261485326162,0.340363779869437,False
43,136,0.1043493271162243,0.3524472190474859,False
43,137,0.10558881174951106,0.2635314263537599,False
43,138,0.09219909383832463,0.2846636667032834,False
43,139,0.08801746439658326,0.3097075848638484,False
43,140,0.08913996327240425,0.30133198380473747,False
43,141,0.09011946102326983,0.31472518147218514,False
43,142,0.09643203858623929,0.36601943949051946,False
43,143,0.09000449323035219,0.3396065441952458,False
43,144,0.08773830183785146,0.34103370499169544,False
43,145,0.08149383952888711,0.3553344299890073,False
43,146,0.0888307207937394,0.3733779932993158,False
43,147,0.09145095505314756,0.28965417858051073,False
43,148,0.0821696402674608,0.34394635647319244,False
43,149,0.09799001705009229,0.31574701343231043,False
43,150,0.08394852845473144,0.35861749879712973,False
43,151,0.09024730191981262,0.34805330527482975,False
43,152,0.08880078189409252,0.34277560286464653,False
43,153,0.09750987953378942,0.34781713333954206,False
43,154,0.09489609672400766,0.31999964186810553,False
43,155,0.10135556419092495,0.40778673416447714,False
43,156,0.08596662207417187,0.28631295867099743,False
43,157,0.09777723067670215,0.3357311451668196,False
43,158,0.10478965761353752,0.2872578451926262,False
43,159,0.10200825435526346,0.34987902603893656,False
43,160,0.09822771953740224,0.32772515282478554,False
43,161,0.08419617570871274,0.2930533975790333,False
43,162,0.08073305255218995,0.3564455295028735,False
43,163,0.10236466693084295,0.35324951396564924,False
43,164,0.10288738717309125,0.3262095539840711,False
43,165,0.08122062713426538,0.31885732245451565,False
43,166,0.0964101734166125,0.31808834402319613,False
43,167,0.07990027203482461,0.32198001994144143,False
43,168,0.10097059976361328,0.31767753567322793,False
43,169,0.08004416550352568,0.31845692650801277,False
43,170,0.10473674260107936,0.29244682341015515,False
43,171,0.1058551499699094,0.3086695222889367,False
43,172,0.08370898134578926,0.26013094550025023,False
43,173,0.08871800765904587,0.37733026586405166,False
43,174,0.0904632653073879,0.26423057370558184,False
43,175,0.09947854273968014,0.34495426928082645,False
43,176,0.08317075715162613,0.38125058986386695,False
43,177,0.08597991610872353,0.36559240096549206,False
43,178,0.08055117877904011,0.3217332405683756,False
43,179,0.08367289981316865,0.3649529017729156,False
43,180,0.11133557940398996,0.3601294928007764,False
43,181,0.08636792404452363,0.32757388839869683,False
43,182,0.08189961459674915,0.3795707802099546,False
43,183,0.09156594037783296,0.3252133780347333,False
43,184,0.08945100159691462,0.39532736984087274,False
43,185,0.07831488836207066,0.30081781200585705,False
43,186,0.10117594722154237,0.401020203388692,False
43,187,0.08177900941866191,0.30029469690453436,False
43,188,0.08542692124110395,0.3180706265162848,False
43,189,0.07572386913128319,0.341256583708726,False
43,190,0.08955319417976602,0.250594680939897,True
43,191,0.08771457939256956,0.2907726614606702,False
43,192,0.07681210179282814,0.38134599041969247,False
43,193,0.0861607062751185,0.3873323694771336,False
43,194,0.10088350021783525,0.3600098579753865,False
43,195,0.08947906930267048,0.37938482475182206,False
43,196,0.08456113521523816,0.37030686602645635,False
43,197,0.08466835542661866,0.3146209755930965,False
43,198,0.077323695796897,0.3576120668428489,False
43,199,0.08249771605077431,0.31671360906847323,False
43,200,0.07892234134656599,0.37051271287137416,False
44,1,0.3746336323312163,0.5947309832355343,True
44,2,0.28774022699094287,0.4555089218508017,True
44,3,0.2767311918481375,0.4423121540520922,True
44,4,0.269063542751555,0.4023939381592346,True
44,5,0.2523563342157306,0.4318248929344814,False
44,6,0.27653958824435343,0.5095211817198549,False
44,7,0.24274067194350932,0.37874717022056253,True
44,8,0.2394728225238655,0.4156179642025002,False
44,9,0.2229848647209287,0.39431965831577204,False
44,10,0.21286534189381132,0.44065148127643416,False
44,11,0.20157384050450697,0.4267804762150578,False
44,12,0.2309289059309254,0.39891634360000666,False
44,13,0.21986655904038166,0.37000706819695983,True
44,14,0.21378601214255902,0.36939142839939637,True
44,15,0.2061576986493039,0.36698345777985275,True
44,16,0.2043609301907027,0.3434971450150707,True
44,17,0.18600769900287237,0.349750380799081,False
44,18,0.23499298910571398,0.42595689438000955,False
44,19,0.1806982333364194,0.33453981204273536,True
44,20,0.184055285291601,0.3241486072593328,True
44,21,0.2061919285305617,0.3272908606185636,False
44,22,0.17949048377608223,0.35156076680172,False
44,23,0.17444565771413348,0.3504686112723278,False
44,24,0.19944837301416218,0.3273109634867804,False
44,25,0.1991272513971515,0.35639490098616516,False
44,26,0.17967195984355178,0.4170772426183078,False
44,27,0.1849206942270142,0.35171812002538877,False
44,28,0.1729012816112209,0.3422249221889664,False
44,29,0.14876632503070186,0.36370278506940085,False
44,30,0.17410791371687032,0.3503371270080356,False
44,31,0.14568931109104544,0.3350440297616704,False
44,32,0.16295641917407297,0.3737350133378052,False
44,33,0.16384837460770107,0.3836388149294241,False
44,34,0.15376761216711224,0.34880435940692994,False
44,35,0.16272328876419914,0.368010279066995,False
44,36,0.17378540919948185,0.35019020139417384,False
44,37,0.17373208263941284,0.365455126250398,False
44,38,0.22249995988097412,0.34467178067442056,False
44,39,0.15511550621685266,0.3665733269778822,False
44,40,0.16853841639346792,0.34774664585028936,False
44,41,0.16156507055101502,0.37642007753904383,False
44,42,0.13585619195504253,0.3557158878243667,False
44,43,0.13628948318615555,0.3322318217017319,False
44,44,0.14026748703002231,0.3468142009257052,False
44,45,0.16992711268374858,0.36258668860747895,False
44,46,0.18399976329178167,0.41665806816297973,False
44,47,0.14162061827868666,0.3515290720243511,False
44,48,0.1698673287517796,0.4003665877292035,False
44,49,0.13560254232364174,0.3590117259258965,False
44,50,0.12853454938462805,0.36013924850650203,False
44,51,0.13984447961425553,0.34664382822270023,False
44,52,0.1419079721664556,0.34960153224618756,False
44,53,0.147773814989695,0.35662919971570134,False
44,54,0.13875978401749237,0.3569308499261263,False
44,55,0.13027477452588523,0.3498592708265853,False
44,56,0.11809542919083722,0.32357153655076965,True
44,57,0.14420958742826084,0.34138416002924404,False
44,58,0.12743338242296745,0.3497888198127917,False
44,59,0.17705756864243105,0.34595861648175563,False
44,60,0.15190070905895725,0.36679752984982517,False
44,61,0.19821443189793184,0.3657620166934799,False
44,62,0.13049730256303638,0.3243474382215176,False
44,63,0.12605422077158032,0.3374508509939927,False
44,64,0.1266696537625242,0.35959970385463835,False
44,65,0.12464603982076113,0.34197920999253006,False
44,66,0.13077313288804102,0.3564857232399308,False
44,67,0.137408006386284,0.3447264829153043,False
44,68,0.12336754695783152,0.3626769997124862,False
44,69,0.1321048946654113,0.32414829343409585,False
44,70,0.12102347715797641,0.32600010230515236,False
44,71,0.11960146431916337,0.29919534106982015,True
44,72,0.1259328967283672,0.31517003598752363,False
44,73,0.129997162356766,0.35925185314422364,False
44,74,0.1631622845288734,0.3206024697855239,False
44,75,0.18542877232508,0.34058769293203045,False
44,76,0.132081714621011,0.35024788169857235,False
44,77,0.11964772950131886,0.3530478009306281,False
44,78,0.14234997732942112,0.3311374141713607,False
44,79,0.1797803060794697,0.3474426580163155,False
44,80,0.112460826903932,0.3488161477547486,False
44,81,0.11355553228274269,0.3465209746212201,False
44,82,0.11906304628117553,0.33886409527264766,False
44,83,0.1195154183174967,0.32541457603628887,False
44,84,0.13356159250601082,0.34124419104031184,False
44,85,0.11285724597812306,0.32854051751876684,False
44,86,0.11015932055836064,0.363315727124762,False
44,87,0.12801524959702393,0.31446034590179767,False
44,88,0.13062583112469395,0.30769209527352576,False
44,89,0.1232436328810498,0.30969211040272815,False
44,90,0.10873209926110745,0.3424766680938707,False
44,91,0.11984180484672474,0.3488422163719245,False
44,92,0.11220800734311927,0.33792425717116253,False
44,93,0.12999367618078106,0.3519104231268331,False
44,94,0.12226462194656444,0.3432547503978442,False
44,95,0.10984429289682396,0.32921559063806966,False
44,96,0.10771875710694388,0.32858982492248456,False
44,97,0.11104575362442444,0.3417285874057658,False
44,98,0.1038681768987504,0.3452927001533843,False
44,99,0.128536117307711,0.38817539588606026,False
44,100,0.12691995225743258,0.37139924270954583,False
44,101,0.10877666456221106,0.3896710806022812,False
44,102,0.10428340067576691,0.3205064434133381,False
44,103,0.10472606304644548,0.34459844795057987,False
44,104,0.11383404530967693,0.3149684309167894,False
44,105,0.11596921436884251,0.36246926998251744,False
44,106,0.10598184039175366,0.33459255158892504,False
44,107,0.10785763361465751,0.34059820674821006,False
44,108,0.11514826391214895,0.33289306674598435,False
44,109,0.09937765883545939,0.34892593481151096,False
44,110,0.10378204587021463,0.3416244409302564,False
44,111,0.11151484983179415,0.33089164546505784,False
44,112,0.1192214175767552,0.39185453371359463,False
44,113,0.10210418032705902,0.3365020140830608,False
44,114,0.10774800727833979,0.3425372319575975,False
44,115,0.09929217345014414,0.3232468241618745,False
44,116,0.10552885597081059,0.3367204030605833,False
44,117,0.11412871944817839,0.360932899351556,False
44,118,0.09925723647958319,0.35475766294765204,False
44,119,0.11291587107621892,0.321186185091591,False
44,120,0.11498892597636327,0.36055282880118567,False
44,121,0.09809236511152893,0.30871869171400873,False
44,122,0.09779521829307036,0.3237727293685374,False
44,123,0.11088716405313959,0.3080141425064195,False
44,124,0.10095798806570282,0.32106558890662534,False
44,125,0.0990768096299175,0.3578673901481218,False
44,126,0.11765542500845606,0.3706760815795491,False
44,127,0.09919110159001678,0.3470824316374062,False
44,128,0.09790064174474515,0.32669449129469547,False
44,129,0.09342273671810587,0.3234265893149067,False
44,130,0.09645810335526252,0.3443866825699938,False
44,131,0.1071347767480954,0.37984107785850596,False
44,132,0.09159450339355268,0.34129362314478634,False
44,133,0.10127561198071472,0.3533086221678188,False
44,134,0.09320575515490576,0.3278886973914524,False
44,135,0.10229254811572557,0.34208832201975065,False
44,136,0.11095494174911918,0.3288576016236662,False
44,137,0.10303496802735523,0.34275125350765406,False
44,138,0.13010218457451952,0.3243042195921785,False
44,139,0.09232942100422409,0.32563459537212197,False
44,140,0.10008706217544498,0.3821821022257255,False
44,141,0.10194038191837014,0.34147315737671624,False
44,142,0.11044869124787958,0.35952829861644425,False
44,143,0.09184296571215744,0.3594433333902373,False
44,144,0.09110204480177368,0.33666833915397315,False
44,145,0.08697466217875433,0.33680959998858334,False
44,146,0.1026842916253914,0.3452425313479484,False
44,147,0.09661731683785656,0.3288017262195219,False
44,148,0.15667927137440452,0.3299689878653576,False
44,149,0.09995311761388796,0.29784999574929566,True
44,150,0.08827794167999375,0.3238097315476902,False
44,151,0.09371460288917483,0.35799275431062844,False
44,152,0.0978309871777223,0.3285977572757131,False
44,153,0.14041000219537514,0.3578469981589314,False
44,154,0.0897927341938093,0.36160186683780265,False
44,155,0.09000802936776425,0.3389897157577964,False
44,156,0.11000441138522797,0.35376442511308825,False
44,157,0.088237310450528,0.3529856344583093,False
44,158,0.0994083561373537,0.36699187876094475,False
44,159,0.09505926784281767,0.34381254733577443,False
44,160,0.09317114615544404,0.3782838401002928,False
44,161,0.10564211134264483,0.3754589091973239,False
44,162,0.09762202519210604,0.36283950592584197,False
44,163,0.11427753182954074,0.32374833009602016,False
44,164,0.10727785607102021,0.37352390200189456,False
44,165,0.0904239666547304,0.34372735294607404,False
44,166,0.08471155025258081,0.3584457199411338,False
44,167,0.08521195975483659,0.3245930586099677,False
44,168,0.11226700242179467,0.30360791189237885,False
44,169,0.08878216159080964,0.326891630613174,False
44,170,0.1026684643309879,0.3413193477433885,False
44,171,0.09797038709682716,0.3568858101479599,False
44,172,0.08217328652155025,0.34187927706982296,False
44,173,0.08812445065846412,0.3584189906059026,False
44,174,0.09258181956268767,0.355772356656532,False
44,175,0.08149246081124017,0.3634299559565284,False
44,176,0.10126727672357021,0.38602860863683625,False
44,177,0.08125853266733433,0.37241189455846185,False
44,178,0.08730415548269498,0.36911697526477244,False
44,179,0.09603966908891588,0.3804324867193114,False
44,180,0.08795316523007597,0.33417637114759974,False
44,181,0.09469650642799203,0.35560214423198727,False
