weight_config,seed,epoch,train_total_MSE_std,val_total_MSE_std,train_unweighted_total_MSE_std,val_unweighted_total_MSE_std,is_best_joint_so_far,w_SOH,w_R0,w_R1,w_R2,train_SOH_MSE_std,val_SOH_MSE_std,is_best_SOH_so_far,train_R0_MSE_std,val_R0_MSE_std,is_best_R0_so_far,train_R1_MSE_std,val_R1_MSE_std,is_best_R1_so_far,train_R2_MSE_std,val_R2_MSE_std,is_best_R2_so_far
soh40,42,21,0.12662182524301732,0.23648260375280056,0.14690333999820593,0.28390912086906955,True,0.4,0.2,0.2,0.2,0.0454957662222628,0.04677653528772452,True,0.1706261330512183,0.42756595403841474,True,0.18609373198251952,0.3284864310434084,True,0.18539772873682314,0.3328075631067305,False
soh40,42,22,0.129255383687144,0.32571603104065855,0.15039239110942856,0.392384530162689,False,0.4,0.2,0.2,0.2,0.04470735399800572,0.059042034552536704,False,0.1758219625476429,0.6306921631599917,False,0.20127712063172334,0.5372220396703237,False,0.1797631272603423,0.342581883267904,False
soh40,42,23,0.13226309758430627,0.26965250415970154,0.15324768207290732,0.32370807156023884,False,0.4,0.2,0.2,0.2,0.048324759629902014,0.05343023455755228,False,0.1726071435046752,0.4766150955929011,False,0.1971550428193356,0.405052528422928,False,0.19490378233771646,0.359734427667574,False
soh40,42,24,0.12398199752115378,0.28309204294604084,0.14397185279091823,0.3398770500526188,False,0.4,0.2,0.2,0.2,0.04402257644209592,0.05595201451972892,False,0.1683405403329972,0.5354452332103318,False,0.18469815847260448,0.4161850370964589,False,0.17882613591597532,0.35192591538395573,False
soh40,42,25,0.12013710576004613,0.23124653116593394,0.14040139256056178,0.27396737571833885,True,0.4,0.2,0.2,0.2,0.039079958557983414,0.060363152956314316,False,0.1650230826027517,0.41386169805291356,True,0.1815392999841107,0.31244276583911473,True,0.17596322909740136,0.30920188602501264,True
soh40,42,26,0.12704962442652104,0.26935495998669273,0.14684785950598297,0.32826722676341663,False,0.4,0.2,0.2,0.2,0.047856684108673296,0.03370589287979725,True,0.1748237603543076,0.5791618399883003,False,0.18688143524850095,0.4114481869064966,False,0.17782955831245006,0.28875298727907234,True
soh40,42,27,0.12844833657206364,0.29651078461348773,0.14840078822134642,0.35590722918566187,False,0.4,0.2,0.2,0.2,0.048638529974932496,0.05892500632479111,False,0.17695447569256542,0.6097096176336979,False,0.18276489350006644,0.41020979643765654,False,0.18524525371782127,0.3447844963465018,False
soh40,42,28,0.1197724580777165,0.2648279754340356,0.13908493576532788,0.3186446769894649,False,0.4,0.2,0.2,0.2,0.04252254732727095,0.04956116921231826,False,0.1689538277900323,0.5171390385673418,False,0.17605512235458928,0.390827788926295,False,0.16880824558941895,0.3170507112519046,False
soh40,42,29,0.12562732419983375,0.23904016555764915,0.1451002815149621,0.28783840928468946,False,0.4,0.2,0.2,0.2,0.04773549493932035,0.04384719064948782,False,0.16922390718460223,0.48986547383167967,False,0.1871330348936401,0.32664220210574774,False,0.17630868904228572,0.2909987705518427,False
soh40,42,30,0.13074651519294211,0.25052802392722673,0.1518994518261608,0.30319016230069507,False,0.4,0.2,0.2,0.2,0.046134768660067375,0.0398794704333533,False,0.18301543435114467,0.4882843932449372,False,0.1951721700709367,0.36654602893192756,False,0.18327543422249445,0.31805075659256216,False
soh40,42,31,0.1236004237104475,0.2971436748678728,0.14293768122580158,0.35460448377457365,False,0.4,0.2,0.2,0.2,0.04625139364903116,0.06730043924106932,False,0.1713959014736374,0.5078804137554612,False,0.18544320511905565,0.4938351925769046,False,0.16866022466148212,0.34940188952485934,False
soh40,42,32,0.11927930570419817,0.24456314592500294,0.1394864401220497,0.2930896793419569,False,0.4,0.2,0.2,0.2,0.03845076803279203,0.05045701225718703,False,0.16305352164217016,0.45847768942509726,False,0.1825501107480698,0.3298590288356402,False,0.1738913600651668,0.33356498684990316,False
soh40,42,33,0.13853956353732905,0.2742419491865961,0.15882155927402739,0.32564971937695325,False,0.4,0.2,0.2,0.2,0.05741158059053555,0.06861086842516757,False,0.18580845050838116,0.5030104062883815,False,0.19962876399375104,0.3675107518464214,False,0.19243744200344184,0.3634668509478424,False
soh40,42,34,0.13428920274251788,0.25324233465875906,0.15368396381829272,0.30308796471938737,False,0.4,0.2,0.2,0.2,0.056710158439418415,0.05385981441624575,False,0.17702848668155713,0.4679270595268634,False,0.19955486612082698,0.36006849067054897,False,0.18144234403136836,0.3304964942638914,False
soh40,42,35,0.1184761292115835,0.26621267579541985,0.1377580622495378,0.3181556968358998,False,0.4,0.2,0.2,0.2,0.041348397059766305,0.058440591633499926,False,0.16537833921599884,0.5197935765311149,False,0.1803997797768048,0.34701811260021254,False,0.16390573294558122,0.34737050657877183,False
soh40,42,36,0.11618209259677015,0.26842989536333567,0.13383041770476697,0.31754869029214794,False,0.4,0.2,0.2,0.2,0.04558879216478285,0.0719547156480864,False,0.16370407819967636,0.47731210894500015,False,0.16665986101233685,0.3707444400274003,False,0.1593689394422718,0.35018349654810504,False
soh40,42,37,0.11643170050389882,0.23074412346570208,0.13570278303510125,0.2737362170593038,True,0.4,0.2,0.2,0.2,0.03934737037908913,0.05877574909129532,False,0.16192505145989924,0.4107645454961845,True,0.1742890851904666,0.30861560224831613,True,0.16724962511095,0.3167889714014191,False
soh40,42,38,0.11738933459156045,0.2503879493713974,0.13663794711879176,0.3007651518710094,False,0.4,0.2,0.2,0.2,0.040394884482635084,0.048879139372949514,False,0.16648851359343636,0.498869542467788,False,0.17783887705078447,0.32389974889131634,False,0.16182951334831117,0.3314121767519837,False
soh40,42,39,0.12760593261981326,0.2873040639609758,0.14839018705984527,0.3401008660084298,False,0.4,0.2,0.2,0.2,0.044468914859685106,0.07611685577115984,False,0.17229640554967418,0.5228752785877423,False,0.18567589565536732,0.3586209016334707,False,0.19111953217465452,0.40279042804134635,False
soh40,42,40,0.1614678687818509,0.24751223611661294,0.17993069749404814,0.294614877783311,False,0.4,0.2,0.2,0.2,0.08761655393306186,0.05910166944982062,False,0.19770260562618527,0.4362240999172193,False,0.21965023632907255,0.35539615851089884,False,0.2147533940878729,0.3277375832553053,False
soh40,42,41,0.12047975806619524,0.27996988309161036,0.1396520025090794,0.3354439992699855,False,0.4,0.2,0.2,0.2,0.04379078029465867,0.058073418378109656,False,0.16989395823468048,0.5323173389402424,False,0.17925410681620849,0.4012859477362773,False,0.1656691646907699,0.35009929202531276,False
soh40,42,42,0.12373231991980183,0.3058380872425189,0.14184735923444125,0.3618137334903712,False,0.4,0.2,0.2,0.2,0.051272162661244125,0.08193550225110932,False,0.16896496642953576,0.5682838281446896,False,0.1741299021063117,0.4195031866415839,False,0.17302240574067337,0.37753241692410217,False
soh40,42,43,0.11316032109805296,0.29463676951765183,0.13256558403974616,0.35433734065588995,False,0.4,0.2,0.2,0.2,0.03553926933128017,0.055834484964699185,False,0.16011409681586572,0.5478432630967801,False,0.1832514512388652,0.4735820424524701,False,0.15135751877297351,0.34008957210961044,False
soh40,42,44,0.10969898492962869,0.27460042905486676,0.12787775972534549,0.32867548132009916,False,0.4,0.2,0.2,0.2,0.03698388574676144,0.05830021999393705,False,0.15729160486119315,0.521579481674601,False,0.16706857027416924,0.39642734654536294,False,0.15016697801925818,0.3383948770664957,False
soh40,42,45,0.1120135218917439,0.2639230073255252,0.13126977164946438,0.31740931755113977,False,0.4,0.2,0.2,0.2,0.03498852286086204,0.049977766423066936,False,0.1596929573530195,0.5222567964958209,False,0.1787252633646664,0.3667950762181534,False,0.15167234301930954,0.3306076310675178,False
soh40,42,46,0.10839309268961302,0.234591517944587,0.1272598401053094,0.282078892648786,False,0.4,0.2,0.2,0.2,0.03292610302682737,0.04464201912779102,False,0.15665299434578459,0.44476532532492685,False,0.168112755654671,0.30707079372640417,True,0.15134750739395472,0.33183743241602187,False
soh40,42,47,0.1108374383077102,0.2858239275513996,0.12999804598579504,0.3417588181624641,False,0.4,0.2,0.2,0.2,0.03419500759537088,0.06208436510714159,False,0.157272252576014,0.4739247938432612,False,0.18194898108288723,0.49413377518064183,False,0.14657594268890803,0.33689233851881184,False
soh40,42,48,0.1226362771063232,0.23531779021217036,0.14230125827519685,0.2830847410267215,False,0.4,0.2,0.2,0.2,0.04397635243082851,0.04424998695396585,False,0.16651428154731343,0.4592549156422597,False,0.18360412935949091,0.32116970130065625,False,0.1751102697631546,0.3076643602100042,False
soh40,42,49,0.11550656673251683,0.2690092698419932,0.13430848799733988,0.3215926458046887,False,0.4,0.2,0.2,0.2,0.04029888167322462,0.05867576599121094,False,0.16570797269361717,0.521116448341178,False,0.17388425727484402,0.3707634836771552,False,0.15734284034767368,0.3358148852092107,False
soh40,42,50,0.112667650451927,0.24750173409570733,0.13120942073630476,0.2960803329678369,False,0.4,0.2,0.2,0.2,0.03850056931441601,0.0531873386071888,False,0.15909187891601131,0.4549233359114791,False,0.16816582146827153,0.33581089233034694,False,0.15907941324652014,0.34039976502233293,False
soh40,42,51,0.11743759744761927,0.2505303312975071,0.13686944050497593,0.30004854387377505,False,0.4,0.2,0.2,0.2,0.039710225218192556,0.05245748099243533,False,0.16118218552791772,0.4750286576501604,False,0.1798240104803913,0.3343507188871882,False,0.16676134079340219,0.33835731796531626,False
soh40,42,52,0.10807524417885048,0.2519304109785861,0.12650745376868133,0.30127373075908515,False,0.4,0.2,0.2,0.2,0.03434640581952709,0.05455713185658988,False,0.1566780362602048,0.4860793021003454,False,0.16785109439165138,0.32830080462674555,False,0.14715427860334204,0.3361576844526597,False
soh40,42,53,0.1087762478190957,0.25572980070851214,0.12800154636581537,0.3066711495256072,False,0.4,0.2,0.2,0.2,0.03187505363221696,0.0519644054401317,False,0.1596170195536562,0.47142406210731064,False,0.175990358263191,0.382376966786159,False,0.14452375401419734,0.3209191637688275,False
soh40,42,54,0.10945722031758254,0.2448614059770011,0.12817539118706972,0.2923528409536076,False,0.4,0.2,0.2,0.2,0.03458453683963372,0.05489566607057508,False,0.15744287817048166,0.43900951573207597,False,0.17338070711532047,0.34268379716515524,False,0.14729344262284308,0.332822384846624,False
soh40,42,55,0.10573109652399768,0.25954517397166194,0.12459214287645218,0.31326001415573435,False,0.4,0.2,0.2,0.2,0.030286911114179704,0.04468581323537221,False,0.15941894002014176,0.5349279052984658,False,0.16403068275088958,0.3464624814032591,False,0.14463203762059765,0.3269638566858402,False
soh40,42,56,0.10745425422817337,0.27422293376231016,0.12602798038644222,0.32756270993007863,False,0.4,0.2,0.2,0.2,0.03315934959509792,0.06086382909123631,False,0.15779917461772155,0.5257042487416841,False,0.16839066370419656,0.36716475676099813,False,0.14476273362875283,0.3565180051263959,False
soh40,42,57,0.10860099810202001,0.28231420436320886,0.1272256608709511,0.33483661056678415,False,0.4,0.2,0.2,0.2,0.03410234702629554,0.07222457954890778,False,0.15826429398435177,0.5295349250280074,False,0.16959726704649333,0.3776952232930968,False,0.14693873542666386,0.35989171439712453,False
soh40,42,58,0.11250411643665209,0.2877362195567211,0.13197254039306078,0.34418620647716974,False,0.4,0.2,0.2,0.2,0.03463042061101732,0.061936271874926244,False,0.15668725658730073,0.5285019703056195,False,0.1777880596857989,0.40917255426307025,False,0.15878442468812617,0.37713402946506286,False
soh40,42,59,0.11464106916093905,0.24014943129098765,0.1335862060240985,0.2869457372064689,False,0.4,0.2,0.2,0.2,0.03886052170830129,0.05296420762906262,False,0.16363218899566392,0.4410839461170751,False,0.17666618918190047,0.3370709791785018,False,0.15518592421052832,0.3166638159012361,False
soh40,42,60,0.10033231058796946,0.23899512337615364,0.11865916494605286,0.2860328229602715,False,0.4,0.2,0.2,0.2,0.027024893155635825,0.05084432503968207,False,0.149801619625362,0.4404040808856782,False,0.1652510110149776,0.32371254104144703,False,0.13255913598823602,0.3291703448742787,False
soh40,42,61,0.1077684047255247,0.2574540477106705,0.1270140186852001,0.3063101583419588,False,0.4,0.2,0.2,0.2,0.030785948886823063,0.062029605185517374,False,0.1549303647196281,0.4621532633553597,False,0.17254183048802396,0.3426397812410258,False,0.14979793064632527,0.3584179835859322,False
soh40,42,62,0.1175338221747459,0.27708531719174156,0.13775974245456574,0.33179711967164066,False,0.4,0.2,0.2,0.2,0.03663014105546643,0.05823810727214525,False,0.15999318748259375,0.5246400541518251,False,0.18113437929120382,0.39560839483915977,False,0.17328126198899899,0.3487019224234324,False
soh40,42,63,0.1086234415911396,0.2510918865662214,0.12717254357855834,0.30040640745245284,False,0.4,0.2,0.2,0.2,0.034427033641464565,0.053833803021295555,False,0.15334313186329526,0.44625181339086,False,0.1680603390050088,0.359307311568486,False,0.15285966980446478,0.3422327018291698,False
soh40,42,64,0.1147770801826491,0.27491216282268716,0.13309288621129936,0.3265946624162025,False,0.4,0.2,0.2,0.2,0.04151385606804806,0.06818216444862574,False,0.16133653857004532,0.5238461146753577,False,0.16864855471425758,0.3657119858211077,False,0.16087259549284647,0.3486383847197188,False
soh40,42,65,0.11162749748627436,0.23960213959123275,0.13149486897923576,0.28856806590855827,False,0.4,0.2,0.2,0.2,0.03215801151442877,0.04373843432193076,False,0.1564343507537118,0.46152492714776105,False,0.17185193699549509,0.3209681194719252,False,0.1655351766533074,0.3280407826926159,False
soh40,42,66,0.10621579624432384,0.2744824320579598,0.1239068857839983,0.3285996950439384,False,0.4,0.2,0.2,0.2,0.035451438085625946,0.05801338011404539,False,0.15734881207876655,0.5256342805499205,False,0.16597517360717093,0.3896550618431076,False,0.1368521193644298,0.3410960576686802,False
soh40,42,67,0.1297445816750689,0.26473517162482574,0.14897878359096925,0.3180553573260993,False,0.4,0.2,0.2,0.2,0.05280777401146748,0.051454428819731286,False,0.16725336299083715,0.5191806912709772,False,0.1838650281681177,0.36481349136616337,False,0.19198896919345462,0.3367728178475254,False
soh40,42,68,0.11150801612707051,0.2609640968392646,0.12994735575368394,0.31270575017448565,False,0.4,0.2,0.2,0.2,0.037750657620616766,0.053997483498380267,False,0.15575360573208089,0.4985442889872728,False,0.17803896514893172,0.3738214058540577,False,0.1482461945131064,0.3244598223582317,False
soh40,42,69,0.1083257246705058,0.23463787463281868,0.12690011407104856,0.2806081216294066,False,0.4,0.2,0.2,0.2,0.034028167068334794,0.05075688664646667,False,0.15761282147203512,0.4093820973969882,True,0.16720792632868883,0.33568394337093715,False,0.14875154141513544,0.3266095591032346,False
soh40,42,70,0.10705458603347,0.2912052662845125,0.1254422504791894,0.35084678054270324,False,0.4,0.2,0.2,0.2,0.03350392825059248,0.05263920925174955,False,0.15857471054151875,0.6206660925501906,False,0.1673164651139362,0.40561023463303564,False,0.14237389801071004,0.32447158573583706,False
soh40,42,71,0.10202440107194503,0.285585461326816,0.12005285441296526,0.3414185936373572,False,0.4,0.2,0.2,0.2,0.02991058770786414,0.06225293208465115,False,0.154364554476604,0.5692947537460727,False,0.16231574129319007,0.38404235242115115,False,0.1336205341742028,0.35008433629755387,False
soh40,42,72,0.09698972632550261,0.2879818395195073,0.11486927992635027,0.3431316135615318,False,0.4,0.2,0.2,0.2,0.025471511922111938,0.06738274335140908,False,0.14677851321807048,0.565247465691074,False,0.1609191646888468,0.3887107579082251,False,0.12630792987637188,0.3511854872954192,False
soh40,42,73,0.10134219351806256,0.26819023157229616,0.11898932656623909,0.31836889275049984,False,0.4,0.2,0.2,0.2,0.030753661325356438,0.06747558685948121,False,0.14906620062899398,0.51048828489523,False,0.1638855686327085,0.34120169314230514,False,0.13225187567789742,0.3543100061049831,False
soh40,42,74,0.09797599235547957,0.25125956929850723,0.11570582370111472,0.30068040837429344,False,0.4,0.2,0.2,0.2,0.02705666697293894,0.05357621299536207,False,0.1463416961066547,0.4822792224601565,False,0.16301535882427493,0.33392541839897666,False,0.12640957290059035,0.3329407796426787,False
soh40,42,75,0.10538742228191932,0.31155290501038146,0.12346214025328192,0.37538601460377197,False,0.4,0.2,0.2,0.2,0.03308855039646892,0.05622046663681906,False,0.15594280042098932,0.6041404438007271,False,0.17255151671976884,0.48679116476212264,False,0.13226569347590053,0.35439198321541926,False
soh40,42,76,0.10995062977537218,0.2583320920558823,0.1278612933916337,0.30935400746892916,False,0.4,0.2,0.2,0.2,0.03830797531032595,0.054244430403695004,False,0.15850367328298712,0.4779280318401334,False,0.1694481695583736,0.3672068285968921,False,0.1451853554148482,0.3380367390349961,False
soh40,42,77,0.10207367154696684,0.25355497722686343,0.12048698288171605,0.3020727379372846,False,0.4,0.2,0.2,0.2,0.028420426207969994,0.059483934385178676,False,0.15578544043055886,0.4552263893586064,False,0.16474158873562447,0.353476218743128,False,0.13300047615271085,0.34010440926222535,False
soh40,42,78,0.10714465836821262,0.258014685770843,0.12586367069182638,0.30905129313687374,False,0.4,0.2,0.2,0.2,0.032268609073757545,0.053868256306720284,False,0.16658855832943734,0.4874355970693298,False,0.16863498876817218,0.35966961977860684,False,0.13596252659593847,0.3352316993928379,False
soh40,42,79,0.09958013420574188,0.2475181740202283,0.1174970770774953,0.29748846027611586,False,0.4,0.2,0.2,0.2,0.02791236271872816,0.04763702899667792,False,0.14805166355611335,0.4729905780732069,False,0.1633521011386905,0.346972768579326,False,0.1306721808964492,0.32235346545525273,False
soh40,42,80,0.10092303812114972,0.23706345670106121,0.11892380572684724,0.2828988997904502,False,0.4,0.2,0.2,0.2,0.028919967698359687,0.05372168434350512,False,0.15082215942664604,0.4337537533077956,False,0.16206039626573396,0.3215496909263011,False,0.13389269951664926,0.322570470584199,False
soh40,42,81,0.09577858857631502,0.24259631046971858,0.11328114924712687,0.28968895377849396,False,0.4,0.2,0.2,0.2,0.025768345893067608,0.054225737234616926,False,0.14553573491333968,0.45261334587369556,False,0.1591037401732247,0.32021868098474743,False,0.1227167760088755,0.331698051020916,False
soh40,42,82,0.09791921155410581,0.2561170982519403,0.11584888926479212,0.30658651997280767,False,0.4,0.2,0.2,0.2,0.026200500711360594,0.0542394113684709,False,0.1470753136309322,0.49087790993359537,False,0.1618472770839185,0.35376814107223603,False,0.12827246563295713,0.3274606175169283,False
soh40,42,83,0.10089418644410492,0.24674033860305822,0.11847321755585608,0.29591933299167766,False,0.4,0.2,0.2,0.2,0.030578061997100302,0.050024361048580296,False,0.15046174924525949,0.47984415459992974,False,0.16475873688287643,0.3335168915038708,False,0.12809432209818805,0.3202919248143299,False
soh40,42,84,0.09698925165812886,0.24282774353470282,0.11506185845713016,0.28907364756512616,False,0.4,0.2,0.2,0.2,0.024698824462123622,0.057844127413009226,False,0.1488436596220756,0.44373983539215306,False,0.1592363530853345,0.32610887889602685,False,0.1274685966589869,0.3286017485593156,False
soh40,42,85,0.10606501777721855,0.27751970971632406,0.12462311981380747,0.3295687803035484,False,0.4,0.2,0.2,0.2,0.031832609630862825,0.06932342736742647,False,0.15231355542749694,0.48430644759073366,False,0.1671450249822064,0.3664584784337521,False,0.14720128921466372,0.39818676782228146,False
soh40,42,86,0.11266703816201812,0.28626309932625904,0.13176086820784855,0.3444412286784083,False,0.4,0.2,0.2,0.2,0.036291717978696424,0.05355058191766191,False,0.161651256124694,0.5483220459322432,False,0.17303561739796003,0.4391430453259826,False,0.15606488133004368,0.3367492415377455,False
soh40,42,87,0.10061018941682824,0.23441115951944289,0.1188044491894251,0.2817366540878915,False,0.4,0.2,0.2,0.2,0.027833150326440806,0.04510918124564825,False,0.1516092542964594,0.43045789278167296,False,0.16215198203958336,0.32467114580238726,False,0.13362341009521678,0.3267083965218576,False
soh40,42,88,0.10890467478320336,0.2782637125443921,0.12687835975776277,0.33249281167075695,False,0.4,0.2,0.2,0.2,0.037009934884965644,0.06134731603893268,False,0.15537148606226311,0.543539844411843,False,0.1706019454067941,0.3640698770454213,False,0.14453007267702825,0.36101420918683075,False
soh40,42,89,0.09946128278091762,0.2707879074816626,0.11709934739620703,0.32389154675427445,False,0.4,0.2,0.2,0.2,0.028909024319759894,0.058373350391215065,False,0.14882489550006686,0.49780340612443813,False,0.15974468597931787,0.38040967080952987,False,0.13091878378568353,0.3589797596919147,False
soh40,42,90,0.09523227828021129,0.2466156425863095,0.11321112979808115,0.2934216897560847,False,0.4,0.2,0.2,0.2,0.02331687220873188,0.05939145390720886,False,0.14249227579747073,0.4300257191153784,False,0.1640884215952225,0.35018322675662766,False,0.12294694959089948,0.3340863592451237,False
soh40,42,91,0.14239534161971995,0.24899164398367302,0.16338314087114617,0.2998584561084466,False,0.4,0.2,0.2,0.2,0.058444144614015134,0.045524395484578574,False,0.1736659097640235,0.44984678360797714,False,0.1951246725450253,0.3827695185713076,False,0.22629783656152072,0.32129312676992305,False
soh40,42,92,0.10329377427832731,0.2629102730137975,0.12072897563763127,0.31660478066901754,False,0.4,0.2,0.2,0.2,0.03355296884111144,0.04813224239291741,False,0.1512843052859569,0.5268413464636423,False,0.17109051111754156,0.35465968805209264,False,0.1269881173059152,0.3367858457674177,False
soh40,42,93,0.11195724224522594,0.27260486648971066,0.13106319908586722,0.3272141080619641,False,0.4,0.2,0.2,0.2,0.03553341488266065,0.05416790020069687,False,0.16180306405377298,0.509781341732871,False,0.17927459313799043,0.4097961695679903,False,0.14764172426904487,0.3351110207462982,False
soh40,42,94,0.10010116466453815,0.23872118046697488,0.11763190092093434,0.28713458713523965,False,0.4,0.2,0.2,0.2,0.029978219638953356,0.04506755379391581,False,0.15219155669260045,0.45833439437936985,False,0.163714440108746,0.33629597763691205,False,0.12464338724343756,0.30884042273076084,False
soh40,42,95,0.12062763537286533,0.2542031325023075,0.13922295971473028,0.30396714592228774,False,0.4,0.2,0.2,0.2,0.046246338005405535,0.05514707882238659,False,0.16065399114004805,0.46785281670840334,False,0.17602938867202203,0.35334214951857534,False,0.17396212104144546,0.33952653863978566,False
