seed,epoch,train_SOH_MSE_std,val_SOH_MSE_std,is_best_so_far
42,98,0.03234401146127755,0.06046016266698924,False
42,99,0.04206103218870059,0.06664628780860556,False
42,100,0.02209702146422764,0.04673631673853203,False
42,101,0.02688277169673573,0.054479702721909815,False
42,102,0.027573978009039362,0.037956404902063465,False
42,103,0.030012553129667274,0.05396090965616739,False
42,104,0.02472221562076614,0.05179651266138359,False
42,105,0.029678226232541346,0.06203736711484788,False
42,106,0.02973369436413084,0.06544371313919113,False
42,107,0.0268855032033567,0.04829150888494855,False
42,108,0.02404100022806919,0.04279692151395216,False
42,109,0.028766946308667555,0.046632524703564604,False
42,110,0.023666150924511662,0.05579592310049743,False
42,111,0.024210989066977575,0.04902263422386884,False
42,112,0.041811489181587426,0.06336379267297843,False
42,113,0.019560286943004265,0.04915160787069545,False
42,114,0.022704182735563228,0.04736976681158982,False
42,115,0.020505079524863384,0.05249513816257258,False
42,116,0.023732901779971786,0.05603283769774653,False
42,117,0.022006629886862496,0.05834759830348081,False
42,118,0.02865562580077382,0.05291794145935612,False
42,119,0.026291595336371758,0.04714136901578874,False
42,120,0.023105036666109326,0.0514596668254933,False
42,121,0.020373336184195505,0.051309896739948194,False
42,122,0.021439259346697118,0.05713434017676961,False
42,123,0.032869053962186416,0.08037733671528335,False
42,124,0.038758516889768044,0.038018442712881774,False
42,125,0.022820557216013063,0.05446621298429829,False
42,126,0.019462858103623835,0.05072948075493297,False
42,127,0.02520238382820239,0.05401455167557177,False
42,128,0.025118935392815216,0.04970537859867707,False
42,129,0.021888375470071927,0.05348759331371849,False
42,130,0.02699762282007515,0.08061285105356637,False
42,131,0.022350555424243024,0.05168532748957055,False
42,132,0.023189317783627202,0.05269618192828314,False
42,133,0.022453763801065486,0.05519586891566158,False
42,134,0.02070307231573521,0.05125012354548244,False
42,135,0.02336804867930137,0.05603022733843939,False
42,136,0.029227080029760533,0.04882587767079517,False
42,137,0.024504483177606236,0.054385176598125355,False
42,138,0.033401227760750433,0.06208075209326614,False
42,139,0.025832752153580964,0.04469337636250383,False
42,140,0.02290525478431298,0.05949193257219482,False
42,141,0.02327756458545048,0.06345164019535675,False
42,142,0.02294560216731077,0.04999173443843231,False
42,143,0.0217600047865805,0.05599069739396478,False
42,144,0.018143373686971196,0.04826853426561615,False
42,145,0.03651911853809256,0.1045184178654881,False
42,146,0.026982452310746356,0.05346497596210584,False
42,147,0.021906170773884688,0.05258246707051902,False
42,148,0.022740303865565515,0.04483059309760609,False
42,149,0.0282740146240835,0.04061893682105303,False
42,150,0.017747638866933847,0.04963579206668358,False
42,151,0.02246825006650033,0.05157165873086705,False
42,152,0.01873213898095602,0.051707627910141496,False
42,153,0.018275668379306734,0.045521857155053636,False
42,154,0.02933423599607491,0.07027902631961327,False
42,155,0.01993522800347048,0.06231579967856047,False
42,156,0.031160328653601896,0.0607278253376664,False
42,157,0.021877910287429296,0.0454892910499227,False
42,158,0.025542282661920473,0.06604715560498195,False
42,159,0.016695816560467504,0.04419646018221299,False
42,160,0.017594365398935174,0.05394045319802091,False
42,161,0.01900549152175562,0.05374932073034189,False
42,162,0.017410714587616026,0.057978621422344105,False
42,163,0.020593464873542165,0.05287018859494489,False
42,164,0.01735277139950006,0.055578387395853,False
42,165,0.018318711400008833,0.050538722842121415,False
42,166,0.021339246966306753,0.04549271390517313,False
42,167,0.028321542812281178,0.04048125333296208,False
42,168,0.025706119146086934,0.04381346342426773,False
42,169,0.01813586114915055,0.043879612695054346,False
42,170,0.019061743941977436,0.05816610053946965,False
42,171,0.02373018428332768,0.056084076803616524,False
42,172,0.018185773970445733,0.0449889837074856,False
42,173,0.022679859423954302,0.042025517120822316,False
42,174,0.02378291283989989,0.04033252335747203,False
42,175,0.026290670812934916,0.06229784985683476,False
42,176,0.017479252052715614,0.05301657039953503,False
42,177,0.016645645702405745,0.052107047458429714,False
42,178,0.01942729630928807,0.05003073424370987,False
42,179,0.020429555858206345,0.04382871645094765,False
42,180,0.02125182926816226,0.050879769454909955,False
42,181,0.018019382556005208,0.04067521513048616,False
42,182,0.01637106062123226,0.05028001491396809,False
42,183,0.0325090154153832,0.0561182995937382,False
42,184,0.0353875286897859,0.056023162657400635,False
42,185,0.021170183916796974,0.04379200143036165,False
42,186,0.025029613519382068,0.049179152059410994,False
42,187,0.021311797066729404,0.043181684442157114,False
42,188,0.02600893765589303,0.06513845668458507,False
42,189,0.015435142971485719,0.05283801721302044,False
42,190,0.02186376426187827,0.057626482223095854,False
42,191,0.028069205169253722,0.043105272368001796,False
42,192,0.016733445366533813,0.053547182111941795,False
42,193,0.017706741600784046,0.04160889109816076,False
42,194,0.016154156589692045,0.04646357164642242,False
42,195,0.020886931740673655,0.05447101881136707,False
42,196,0.020118177809561922,0.05131686346048315,False
42,197,0.019247486189649443,0.053199514521572885,False
42,198,0.016783657629985016,0.055784064117155044,False
42,199,0.03404886412530661,0.03519104614718803,False
42,200,0.024031115547973783,0.060078266524116075,False
43,1,0.11238034475094243,0.13243188310605883,True
43,2,0.09399717096611535,0.10654383771729253,True
43,3,0.08951816522715782,0.1212692606485142,False
43,4,0.07793592455939961,0.08508827463017489,True
43,5,0.07834390875795195,0.0923505535298604,False
43,6,0.07596477965709034,0.08883740750684478,False
43,7,0.07080619146419662,0.0902005797786655,False
43,8,0.08015680475997432,0.07776857935049743,True
43,9,0.07886900529010893,0.10986681935290195,False
43,10,0.07870196555132959,0.06164822189469352,True
43,11,0.06213968513594233,0.06196987232772965,False
43,12,0.07829529737910962,0.08146440442595237,False
43,13,0.09191023549556049,0.07680476900313916,False
43,14,0.05367860848250546,0.06887382899166233,False
43,15,0.08085702617167709,0.07317629465523803,False
43,16,0.06882019453477951,0.04942259543611924,True
43,17,0.07398650894296024,0.09080838436806671,False
43,18,0.05329426849991261,0.04505380474908834,True
43,19,0.04899890182414906,0.05233869523800392,False
43,20,0.04631650499960885,0.06689339029824985,False
43,21,0.04605322387670466,0.05429387164620114,False
43,22,0.07875251732884653,0.056581998519666964,False
43,23,0.0586313080810024,0.06333677862345992,False
43,24,0.05611744314217458,0.047390787983228794,False
43,25,0.05155901531702303,0.051830614441471155,False
43,26,0.0651016658013997,0.09504262918431954,False
43,27,0.05284765967289054,0.05739319792686993,False
43,28,0.05034804321811922,0.057712111228182233,False
43,29,0.05055714262914049,0.058849288617736265,False
43,30,0.05086895805913479,0.07813395474252384,False
43,31,0.07270378361664172,0.06195423898379968,False
43,32,0.04829274963477213,0.04617506931915744,False
43,33,0.046813877846857546,0.0479510269856525,False
43,34,0.04919889721461686,0.05952897316739639,False
43,35,0.06541471525716301,0.05314261099363022,False
43,36,0.048845414054142895,0.04465584020240069,True
43,37,0.05044415888380111,0.062365252445831756,False
43,38,0.0435287810339987,0.059205403860962284,False
43,39,0.042331609943866366,0.06283149258247675,False
43,40,0.054765660141748225,0.06151960551558665,False
43,41,0.04935285366054771,0.06380452274195737,False
43,42,0.04698167996469094,0.06843073058344447,False
43,43,0.03857703215590738,0.04223393385503948,True
43,44,0.04126921770064126,0.06275930721594128,False
43,45,0.045020096753432236,0.05645349738821162,False
43,46,0.03577411141648171,0.05100994743969505,False
43,47,0.05103666072301197,0.0585319311597196,False
43,48,0.03518748812980235,0.05080010451579022,False
43,49,0.03931954617681675,0.07271705005104089,False
43,50,0.045619128052075415,0.05593817903916281,False
43,51,0.04943076648400563,0.05784250818350524,False
43,52,0.0377870139325559,0.05275618561805195,False
43,53,0.06251545081014294,0.06199586643553212,False
43,54,0.033288562092524246,0.04905395853555455,False
43,55,0.03602115960118538,0.07274586196392324,False
43,56,0.044055046774682353,0.042720273182111204,False
43,57,0.04357409351903672,0.06028950394460442,False
43,58,0.03157545952702495,0.04698519980439247,False
43,59,0.04417864373579335,0.0703679283580031,False
43,60,0.030215932351534032,0.051998726190757176,False
43,61,0.07197014736359929,0.07890406836195654,False
43,62,0.03910609678613686,0.05602420564864698,False
43,63,0.04321603453132536,0.06669328580089927,False
43,64,0.03367037183953719,0.04907543493541706,False
43,65,0.03145050933718519,0.06142763788966614,False
43,66,0.03807002756772382,0.05272154793638477,False
43,67,0.03458615379351726,0.06677652917959899,False
43,68,0.03235985838241684,0.048131441421739286,False
43,69,0.03921332162077122,0.06200722409159035,False
43,70,0.03835686344528948,0.06903253653258355,False
43,71,0.030815104999028085,0.05261537027503068,False
43,72,0.034140650843174664,0.07727269751787906,False
43,73,0.03694121827783664,0.04598231474078314,False
43,74,0.03402974320761105,0.04951381971468738,False
43,75,0.037512956656161264,0.07409792436213652,False
43,76,0.034979807710003634,0.07698804158098388,False
43,77,0.04122072565979459,0.05864696560309372,False
43,78,0.02983770500624268,0.052127745936644404,False
43,79,0.03315445467797792,0.04633753105232723,False
43,80,0.02560344643988574,0.04670495209016829,False
43,81,0.027600063066798696,0.050560884965510526,False
43,82,0.031181602702186974,0.06452907896474049,False
43,83,0.03243417965546948,0.07219249460272198,False
43,84,0.0318174966637161,0.04901399065000413,False
43,85,0.028987970404330477,0.06345625010141794,False
43,86,0.028170489891855846,0.04685516587917178,False
43,87,0.028195099834087738,0.0528719230721004,False
43,88,0.03354268237851097,0.07327371349507589,False
43,89,0.02548484531836661,0.061855777152715494,False
43,90,0.026217483909141196,0.07145836706247935,False
43,91,0.022363698284812397,0.059203173818905185,False
43,92,0.03577886150757586,0.05935808971209108,False
43,93,0.024078594127349782,0.05622754860500555,False
43,94,0.023871360203825638,0.04923274797975477,False
43,95,0.024238528394093968,0.03813393526567073,True
43,96,0.025911781994181884,0.05156756743923775,False
43,97,0.03517940467698492,0.05800364168749115,False
43,98,0.02249305822458556,0.05189254852940309,False
43,99,0.0289370217899991,0.06600350555696516,False
43,100,0.021570592836463627,0.06123174569397895,False
43,101,0.035739836565116714,0.06273445982227152,False
43,102,0.02609454074132383,0.059353923509488295,False
43,103,0.03569898313500294,0.05479293431400172,False
43,104,0.021767641641846417,0.05308218088755075,False
43,105,0.02230506467490908,0.05088672465067976,False
43,106,0.036461195385931455,0.07848688338818507,False
43,107,0.03009951386625327,0.04844460962762285,False
43,108,0.029605868888172644,0.05365365941718986,False
43,109,0.023437943204773992,0.05508042534312453,False
43,110,0.02530551813782189,0.056756137721127975,False
43,111,0.019748733571956497,0.05818997985286655,False
43,112,0.02272071579109937,0.05820717480247475,False
43,113,0.0306042085637219,0.03440550951078939,True
43,114,0.020725188313291107,0.06330032579128116,False
43,115,0.020697326132165798,0.056104902054247896,False
43,116,0.019118008819263014,0.061503730151588464,False
43,117,0.02984695874787417,0.06373699914292627,False
43,118,0.043536029087087515,0.051542063133954284,False
43,119,0.020429500375322082,0.05665247245857723,False
43,120,0.02110516970768534,0.05301073310598506,False
43,121,0.030104134187826818,0.06440528569985013,False
43,122,0.03143905170803718,0.05931941836262038,False
43,123,0.0251567743991729,0.06212887375016227,False
43,124,0.020914934814903606,0.05344655362500885,False
43,125,0.02209156527029974,0.04939060845043724,False
43,126,0.023791768968260397,0.07165992944262178,False
43,127,0.02770222383494183,0.06033034194992388,False
43,128,0.04092393537295953,0.06891081196303814,False
43,129,0.020537898165729946,0.05881463941130393,False
43,130,0.02616996736779175,0.06541480902818755,False
43,131,0.018201295421255124,0.05239974768140165,False
43,132,0.022977699361886997,0.06113990484047512,False
43,133,0.030634092587062,0.055170733402863006,False
43,134,0.02035921664256459,0.06045000934888949,False
43,135,0.029003413922533645,0.055322958263385694,False
43,136,0.01953286914821726,0.04826387249811178,False
43,137,0.025491485152785303,0.06264789731120775,False
43,138,0.018777366950386645,0.05995248523723683,False
43,139,0.033723047985292354,0.06425472616789205,False
43,140,0.026964395526751016,0.0627620212981348,False
43,141,0.02519082466892087,0.044186278052200365,False
43,142,0.02137697958123775,0.062160117388491906,False
43,143,0.01958444564582483,0.05256607885447154,False
43,144,0.018121778776157043,0.06068407156676324,False
43,145,0.027820548774242428,0.050338866127221604,False
43,146,0.020767269287449666,0.06575251345908173,False
43,147,0.020183179409694378,0.06004106458220237,False
43,148,0.026531708886360528,0.061526699008538285,False
43,149,0.021095561057893057,0.06365452792349179,False
43,150,0.02466063897047075,0.05829299396618615,False
43,151,0.021559747493942873,0.053871771360091934,False
43,152,0.021474261889763813,0.05279143411227223,False
43,153,0.023041592654693393,0.0726118519947248,False
43,154,0.01757723217624574,0.05242202505244229,False
43,155,0.023785944160025666,0.060759518441837,False
43,156,0.03379883063396742,0.06061215703220886,False
43,157,0.01747693844851284,0.058337577520180324,False
43,158,0.021542490662746754,0.05197463943158752,False
43,159,0.02291423045322303,0.060356624176855174,False
43,160,0.02003286199617471,0.05826005042499646,False
43,161,0.021119312644289664,0.05963094428946965,False
43,162,0.03536736475463234,0.054244793433797324,False
43,163,0.023845866097017956,0.04331914895971016,False
43,164,0.01961991629091355,0.06010991352922607,False
43,165,0.019045724309894495,0.05502832187986806,False
43,166,0.01705841589472788,0.05660535921863199,False
43,167,0.016545707068508032,0.05866775051704706,False
43,168,0.02065749121049026,0.05889014967258603,False
43,169,0.017331604265605868,0.04878092532431611,False
43,170,0.017787068748362715,0.05444069715424967,False
43,171,0.015114586278061674,0.05279950721026187,False
43,172,0.016816076716439223,0.05605576045563574,False
43,173,0.025853104767675904,0.052558824014807756,False
43,174,0.015475161727688947,0.054462525059449346,False
43,175,0.01931849322544119,0.04511551698529108,False
43,176,0.029498471140040745,0.06890814397990523,False
43,177,0.019564040097648644,0.05273729076558369,False
43,178,0.032815598929235794,0.06398362335481672,False
43,179,0.017516921994099523,0.05116899496118828,False
43,180,0.017538737148501713,0.05562330516803661,False
43,181,0.026674304000634922,0.07643992951269236,False
43,182,0.015361765667042624,0.05400649010234729,False
43,183,0.02535632185860945,0.052013080285755166,False
43,184,0.01664889211787505,0.055406011483460395,False
43,185,0.02005782691408536,0.055977576448838155,False
43,186,0.022077470406483488,0.05980275548836976,False
43,187,0.017465274062489457,0.05156438084167296,False
43,188,0.033999181033872956,0.05590737334190899,False
43,189,0.020010066008356395,0.06326081313395428,False
43,190,0.020764913923388154,0.044870477428609154,False
43,191,0.021984000854081677,0.048792513475677396,False
43,192,0.01787286633615901,0.05777357856312547,False
43,193,0.016994200676284526,0.045419462497861,False
43,194,0.019338505937242113,0.06132547660896785,False
43,195,0.02901887587314011,0.06718298459701308,False
43,196,0.014990383039421925,0.05283735453902415,False
43,197,0.015192345650074247,0.056293631608392534,False
43,198,0.02850051381870334,0.07312379934996636,False
43,199,0.01861344551174604,0.06322370915254437,False
43,200,0.01891363144562319,0.059745713663245256,False
44,1,0.12339526517941603,0.14168187858835088,True
44,2,0.09159742167748025,0.09992359772189506,True
44,3,0.09530035180390102,0.09979484304560636,True
44,4,0.08334925639785289,0.11978192055693566,False
44,5,0.09021232207434715,0.12100183999790526,False
44,6,0.07310191853138959,0.07866059617333541,True
44,7,0.06721727398931943,0.08677649714075186,False
44,8,0.07557555502010752,0.06290676658607322,True
44,9,0.1011973315398143,0.0794390191484434,False
44,10,0.0674706696050332,0.07932709639166056,False
44,11,0.055036510568198575,0.046898959986752975,True
44,12,0.062097938038099786,0.04898177316901907,False
44,13,0.10301609417744811,0.11723577724122569,False
44,14,0.07849828668475292,0.07941203967322036,False
44,15,0.0735877972222735,0.05844692449195147,False
44,16,0.06420730408926927,0.06257008785927765,False
44,17,0.06069268496509704,0.05218840653802693,False
44,18,0.05885257591650371,0.07124261193405106,False
44,19,0.060265996198354224,0.07460232299620291,False
44,20,0.05012680627208496,0.053974474304752405,False
44,21,0.05960842993354841,0.06741330126621212,False
44,22,0.06205601951215484,0.05935651658164771,False
44,23,0.049276361279948507,0.05317418885014929,False
44,24,0.0830239927741911,0.047911024525806624,False
44,25,0.04660979262343398,0.04361937197313568,True
44,26,0.05164852499166407,0.0505822979791647,False
44,27,0.0516678628445676,0.0483561801046043,False
44,28,0.04995841438486423,0.06064436298842877,False
44,29,0.04573765269262449,0.04224640941331754,True
44,30,0.05542321398324925,0.05229548313106295,False
44,31,0.05848297733283996,0.04751024505523036,False
44,32,0.041775556190382826,0.04931786413279185,False
44,33,0.04681305743611621,0.05276339435865512,False
44,34,0.0404236583419052,0.0534547477330326,False
44,35,0.048078166246182094,0.04369796799028748,False
44,36,0.04875241170915014,0.043657020499699065,False
44,37,0.04410059152150543,0.04746893741573092,False
44,38,0.06651160651138288,0.06369119972620846,False
44,39,0.055343659122985375,0.05663806650213605,False
44,40,0.03655110783896747,0.03951454738835914,True
44,41,0.05090466202941645,0.0513039441987467,False
44,42,0.04371465251104762,0.03905495127882482,True
44,43,0.03537352742274277,0.03897146299886559,True
44,44,0.03879028189597728,0.04590615044907861,False
44,45,0.05302123035649734,0.06417382231651836,False
44,46,0.03654264361861027,0.04749693395147871,False
44,47,0.04253695515371487,0.05402251528829246,False
44,48,0.061902411526419523,0.09031880081960442,False
44,49,0.03391499795243412,0.04355919253069829,False
44,50,0.04507361640107132,0.05149337676356566,False
44,51,0.03693387431548455,0.05151570023366692,False
44,52,0.04425163733566539,0.0332758923671757,True
44,53,0.04485765036280112,0.03890427649921521,False
44,54,0.03782548510958029,0.05851346848594458,False
44,55,0.029186122858300037,0.0425811807914803,False
44,56,0.03529939479487253,0.03715835237070873,False
44,57,0.03461299670662728,0.05181030780527167,False
44,58,0.03974300387154685,0.074457842777863,False
44,59,0.03897372961327043,0.04254461847403258,False
44,60,0.03586297453913039,0.05797648357840823,False
44,61,0.031569037151078415,0.037509474509432233,False
44,62,0.037968447403404854,0.06211528605204695,False
44,63,0.02618157360397142,0.03931547723868102,False
44,64,0.029309908768424257,0.037581293964674106,False
44,65,0.029080747543165086,0.04346483063481726,False
44,66,0.041750303899151645,0.07960524083624433,False
44,67,0.02714330102387174,0.03964486655151736,False
44,68,0.037051471731878345,0.05457768051285758,False
44,69,0.02882802273527108,0.05246929963909967,False
44,70,0.03416594995811164,0.04206877820801519,False
44,71,0.025368250459292817,0.05158139139503871,False
44,72,0.03454468098739035,0.047203859173639305,False
44,73,0.028895343965584307,0.044156492296662575,False
44,74,0.025827082214668753,0.04142026238571121,False
44,75,0.024987968998201424,0.042796679493883945,False
44,76,0.027435700415163945,0.03926083544589962,False
44,77,0.029092504546951156,0.05920090920255264,False
44,78,0.038997975228586,0.06816503288522588,False
44,79,0.0554692288238742,0.058608611184664726,False
44,80,0.029532922888462956,0.05188870502022458,False
44,81,0.029313657736955073,0.05377113711077641,False
44,82,0.025988397156192753,0.054397508096839006,False
44,83,0.027045998443077954,0.03399334357224202,False
44,84,0.027203176069640275,0.04795426544466048,False
44,85,0.03226060363794378,0.04874461655170176,False
44,86,0.026626871704821035,0.04506766616037605,False
44,87,0.02703233582924656,0.036514060374833304,False
44,88,0.02962243161785254,0.048099307495301585,False
44,89,0.025623751014951592,0.04649554710733927,False
44,90,0.02468493792497533,0.044122710328808004,False
44,91,0.026989159241138566,0.04506882439927392,False
44,92,0.02449709296545102,0.038993074814718656,False
44,93,0.022482623644458646,0.0384376992631895,False
44,94,0.02753511311790623,0.06123488043010055,False
44,95,0.033029818446655736,0.0496404653589531,False
44,96,0.033571028950366344,0.05379855452707527,False
44,97,0.027235823721271184,0.04736618260962725,False
44,98,0.021552561270426634,0.0565152240303708,False
44,99,0.03726553999218667,0.04638945011934125,False
44,100,0.02217864630701234,0.048438409303970566,False
44,101,0.026472360261252638,0.04544669551791741,False
44,102,0.02240490265640677,0.05223194710077476,False
44,103,0.027842724373278196,0.043465337724483986,False
44,104,0.020611637231406854,0.041329533672044644,False
44,105,0.02176827101051775,0.06002460721756396,False
44,106,0.0237133468230654,0.05137099528240653,False
44,107,0.02222666597532596,0.050172609865125214,False
44,108,0.019144725406268426,0.05136067485521207,False
44,109,0.02235595868408968,0.042919317401067726,False
44,110,0.0197462540930036,0.04931562832835218,False
44,111,0.022645417499395384,0.04923514513090658,False
44,112,0.027562390509093808,0.05174757274616161,False
44,113,0.02059308106769416,0.047313914918467356,False
44,114,0.04393214372941318,0.04545781979748129,False
44,115,0.022299549385886012,0.048030432617556296,False
44,116,0.022143281327532224,0.041569758758083934,False
44,117,0.021514880796240844,0.03991542770063049,False
44,118,0.024641651231952805,0.04433779413966614,False
44,119,0.02340163824024402,0.044210900712949634,False
44,120,0.022841082895520948,0.04072190771650332,False
44,121,0.036429224922567595,0.07187317217224674,False
44,122,0.027298706962263927,0.03501451555695779,False
44,123,0.02261929203213653,0.04843751037228864,False
44,124,0.03317601775407356,0.06909372151078054,False
44,125,0.02906875699475271,0.04517665010204488,False
44,126,0.019309276905639456,0.03936629857181422,False
44,127,0.026392400495778012,0.05597175068005334,False
44,128,0.02618158783338165,0.04304681875914605,False
44,129,0.020990422832077357,0.046296646947947155,False
44,130,0.023773754737459834,0.05900212429081205,False
44,131,0.02225162063050657,0.04413400747984918,False
44,132,0.02897023579916445,0.054192113732283206,False
44,133,0.027799836998355164,0.06431889029788107,False
44,134,0.023143659842942896,0.05725412858576933,False
44,135,0.017698839484329747,0.03601469806313875,False
44,136,0.035053399586526056,0.04259353822091555,False
44,137,0.025953605286043156,0.04559862361573741,False
44,138,0.020560336494030565,0.05279361229288614,False
44,139,0.020657677323749127,0.04511468432100878,False
44,140,0.017289069553871432,0.04907525630155719,False
44,141,0.02705295854894357,0.0641185553052274,False
44,142,0.01697896136615371,0.051347438662433915,False
44,143,0.019242666521296716,0.04833207605828691,False
44,144,0.01651480127054834,0.044878628318763575,False
44,145,0.020881545512232605,0.04823419334665166,False
44,146,0.030604445518005226,0.05409771438091543,False
44,147,0.02859104706562967,0.05094849739189955,False
44,148,0.019599437198798596,0.04115958948509931,False
44,149,0.018045759426391,0.03756251147866609,False
44,150,0.027976165689382534,0.06715832736196835,False
44,151,0.026235747416252925,0.05663022389944947,False
44,152,0.022372393281559523,0.05233075467481354,False
44,153,0.015257901657062091,0.04344095420261164,False
44,154,0.02151019690650723,0.0445483400742453,False
44,155,0.018578675264223382,0.0511390593837035,False
44,156,0.016366441835692316,0.04587266812511801,False
44,157,0.023509029050905447,0.04051440720111582,False
44,158,0.032446315502533435,0.03644571275509376,False
44,159,0.016631979915230195,0.04001625787095361,False
44,160,0.021166977843309235,0.04194517222055856,False
44,161,0.02097346473409867,0.04781086855424495,False
44,162,0.02045064867170522,0.044108903660154776,False
44,163,0.023084633548579727,0.05392851354132246,False
44,164,0.02149901942625795,0.036672485559008275,False
44,165,0.023854433822409028,0.066440685998277,False
44,166,0.017304984685030594,0.040635826364384675,False
44,167,0.01827330123336107,0.05110922176672253,False
44,168,0.01615068864779345,0.04477638060232664,False
44,169,0.018411190261372244,0.045775341483401386,False
44,170,0.020921480090418238,0.04310116090803348,False
44,171,0.019511271469166716,0.05008866923813373,False
44,172,0.020301072740430744,0.05188521877876581,False
44,173,0.02053509853348656,0.05257319539695348,False
44,174,0.02552982610454285,0.04636668870816418,False
44,175,0.01936999731003583,0.04656690845316631,False
44,176,0.01884880910567658,0.04519493126076874,False
44,177,0.02130177095338567,0.05430023907894815,False
44,178,0.01590228823025093,0.025842021239128,True
44,179,0.04728462496939654,0.06014721919402615,False
44,180,0.017282770887708517,0.04822089664885645,False
